1.00841 0.88110 0.88596 0.62582 0.91499 0.91791 0.97507
0.92346 0.69310 1.07283 1.02517 1.08169 0.68503 0.65469
1.02360 1.00855 0.98607 1.02517 0.79627 1.15839 0.43778
0.91454 0.96116 1.05090 0.93517 0.74590 0.73034 0.97479
0.99479 0.86708 0.96839 0.82192 0.77849 0.74643 0.74733
0.99479 0.68363 0.88022 0.90864 0.79213 0.88823 1.00644
0.89773 1.10742 0.85423 0.91653 0.92813 0.61646 0.71107
1.08887 0.70973 0.86641 0.72471 0.92174 1.11420 0.96292
0.85809 0.85578 0.99728 0.72471 0.91614 1.10459 0.95239
1.22052 0.78916 0.76472 0.86387 0.93193 0.51095 0.74909
0.96453 0.88920 0.89790 0.86387 0.69149 0.85308 0.91627
0.94763 0.86735 0.78689 0.71882 0.97887 0.56788 1.01091
0.96279 0.92096 0.82809 0.95824 1.01609 1.37692 0.84795
0.94490 0.97143 1.11947 0.98333 0.90877 0.92841 0.94645
0.88045 0.91090 0.78116 0.84679 1.10965 0.90579 0.99808
0.91160 0.85100 0.88865 0.91833 0.86203 0.65378 0.78169
0.92641 1.09457 0.93989 1.05245 0.85968 0.73898 1.09970
1.13398 1.02209 0.91245 0.76365 1.13063 1.04013 1.46309
1.13398 0.80378 0.81832 0.85762 0.81030 0.63354 0.75941
0.85253 1.00975 0.85226 1.00518 0.96102 0.98141 0.99849
0.97385 1.00300 0.88822 0.88683 0.81818 1.11255 0.58438
0.97385 0.87116 0.93537 0.89094 0.96004 0.72468 0.64204
0.97037 1.04315 1.18753 0.96078 1.15541 1.00174 0.73674
0.97137 0.85017 0.91917 1.00144 1.00367 0.91547 0.91887
0.87814 0.84284 0.92570 0.85741 1.02706 0.87736 1.14998
1.17748 1.00036 0.86534 1.07636 0.76730 0.54424 1.30451
0.87543 1.20276 0.64511 1.07792 0.62565 0.81670 1.03791
0.78476 0.83736 0.83110 1.04078 0.79065 0.92816 0.97165
0.81749 0.79943 1.03876 0.92812 0.75858 0.98854 0.75794
0.99474 0.88904 0.88186 1.03857 0.90191 0.86738 1.17222
0.93380 0.76144 0.85788 0.80146 0.99449 0.74794 0.78355
0.86190 1.03590 0.96558 1.02919 0.63463 0.85278 0.77361
0.86190 0.97485 0.91012 0.75855 0.87157 0.92113 0.91941
0.94519 0.73057 0.80006 0.93300 0.72563 0.92567 0.68425
1.33695 0.98973 0.83651 0.86804 0.80398 0.84465 0.79372
