0.85024 0.83696 0.82852 0.63733 0.84669 0.83478 0.81493
0.78722 0.86382 0.90554 0.85069 0.74162 0.76502 0.92236
0.82392 0.83781 0.79817 0.85069 0.89437 0.71942 0.87137
0.83130 0.79433 0.82135 0.81844 0.78958 0.76115 0.74524
0.84964 0.79492 0.79699 0.85489 0.85684 0.80053 0.91985
0.84964 0.82764 0.70687 0.78535 0.86372 0.81933 0.81967
0.82809 0.77838 0.78408 0.88686 0.84961 0.98122 0.91776
0.79605 0.86030 0.81021 0.62780 0.84202 0.66708 0.95126
0.90440 0.77918 0.84964 0.62780 0.93191 0.89285 0.86298
0.82655 0.78742 0.81856 0.84736 0.83222 0.87606 0.85420
0.80188 0.81808 0.97894 0.84736 0.85389 0.87834 0.84974
0.82130 0.88860 0.79550 0.51803 0.80779 0.72216 0.85049
0.77581 0.79991 0.71983 0.82781 0.64803 0.77972 0.79709
0.82271 0.82387 0.77496 0.82433 0.87199 0.84724 0.84653
0.90515 0.81065 0.79316 0.82966 0.89647 0.94608 0.87041
0.77214 0.86637 0.76775 0.80526 0.71511 0.78111 0.90872
0.80845 0.80714 0.80570 0.80208 0.77645 0.90763 0.70324
0.88277 0.87304 0.78211 0.87643 0.92006 0.76521 0.72804
0.88277 0.82487 0.76236 0.81052 0.75331 0.86284 0.95573
0.88669 0.81324 0.76703 0.88329 0.79402 0.83513 0.76168
0.86031 0.76192 0.87548 0.79534 0.84490 0.80559 0.82072
0.86031 0.80239 0.83566 0.81287 0.76098 0.82664 0.83844
0.83607 0.85859 0.86418 0.87317 0.89536 0.86520 0.69487
0.76316 0.90568 0.80922 0.77254 0.85234 0.84723 0.80672
0.89510 0.81973 0.91257 0.83116 0.81448 0.70103 0.91860
0.85617 0.86301 0.86515 0.75370 0.77992 0.79118 0.73008
0.85567 0.79965 0.82979 0.73857 0.91331 0.88631 0.80674
0.84006 0.75084 0.87018 0.74960 0.73390 0.85110 0.83151
0.84606 0.89577 0.81307 0.87875 0.77314 0.80572 0.71618
0.83060 0.83008 0.94703 0.76991 0.86188 0.81314 0.87031
0.73365 0.81666 0.84325 0.86670 0.83459 0.78767 0.84706
0.89561 0.80120 0.78705 0.82251 0.71758 0.65058 0.78905
0.89561 0.79244 0.80261 0.79594 0.77935 0.78075 0.80104
0.82439 0.77132 0.88463 0.83339 0.85354 0.82398 0.80385
0.87950 0.80316 0.70479 0.86408 0.81992 0.73497 0.79835
